bullet_point,category,category_url,clickthrough_url,close_date,currency,funds_raised_amount,funds_raised_percent,image_url,is_indemand,is_pre_launch,offered_by,open_date,perk_goal_percentage,perks_claimed,price_offered,price_retail,product_stage,project_id,project_type,source_url,tagline,tags,title
"null","Human Rights","/explore/human-rights","/projects/project-not-for-sale--6","2013-03-31T23:59:59-07:00","USD","680","0.068","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/bav1sbcbx8qf8zlc1w7r.jpg","false","false","null","2013-03-04T19:01:05-08:00","null","null","null","null","null","351737","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Bringing awareness to the Human Trafficking issue!","[""other""]","Project Not for Sale!"
"null","Culture","/explore/culture","/projects/help-return-falls-of-clyde-home-to-scotland","2017-06-14T23:59:59-07:00","USD","985","0.002814285714","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/hpubslhaw1xvy4klq3dh.jpg","false","false","null","2017-04-15T18:29:10-07:00","null","null","null","null","null","2067187","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Falls of Clyde is threatened with destruction in Hawaii. Help return her home to Scotland & safety.","[""other""]","Help return Falls of Clyde home to Scotland"
"null","Film","/explore/film","/projects/another-country-a-short-film-by-sherif-alabade","2021-01-29T23:59:59-08:00","USD","42725","1.006875","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ragw3ocykvsf24qctpro.jpg","true","false","null","2020-11-30T00:00:00-08:00","null","null","null","null","null","2644369","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Support the visually rich short film about the reality of interracial love in 1956 Mississippi.","[""short film"",""adventure"",""community"",""documentary"",""female founders""]","Another Country - a short film by Sherif Alabade."
"null","Education","/explore/education","/projects/connect-the-kids-nyc","2015-11-08T23:59:59-08:00","USD","2725","0.02725","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/je7vtxdwnqwqcxnedftk.jpg","false","false","null","2015-09-09T06:30:55-07:00","null","null","null","null","null","1348818","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help us change the  lives of NYC's Special Needs Students through Technology & Game-based Learning","[""other""]","Connect the Kids NYC"
"null","Food & Beverages","/explore/food-beverages","/projects/hidden-moon-brewing-russian-imperial-braggot","2019-01-08T23:59:59-08:00","USD","2876","0.05752","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/jlby21xc0yjdzpfl3svt.jpg","false","false","null","2018-11-09T00:00:00-08:00","null","null","null","null","null","2377803","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help Moonlight Meadery launch its brewery side project and bring you delicious Stouts and IPAs!","[""beer""]","Hidden Moon Brewing - Russian Imperial Braggot"
"null","Film","/explore/film","/projects/mia-short-film--3","2021-08-29T23:59:59-07:00","EUR","1295","0.863333333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/po0wq5b1wlqptapqjfxy.jpg","false","false","null","2021-06-30T00:00:00-07:00","null","null","null","null","null","2685394","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Are women effected by internalized male gaze the same way as men? 
Help us put our story on film!","[""short film""]","Mia - Short Film"
"null","Music","/explore/music","/projects/it-s-all-a-beautiful-noise--2","2017-12-22T23:59:59-08:00","USD","8573","0.024494285714","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/b4s5ria6eb9pmb8tjcfr.jpg","false","false","null","2017-11-22T16:17:04-08:00","null","null","null","null","null","2271206","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A Mind Blowing Music Driven 3D Mapping Animated Show Inspiring Support for Our little Bee friends","[""other""]","It's All a Beautiful Noise"
"null","Productivity","/explore/productivity","/projects/penna-typewriter-style-retro-bluetooth-keyboard","2017-05-05T23:59:59-07:00","USD","1135594","9.95412","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vu2yx9xxnfoligr0ux1u.jpg","true","false","null","2017-05-04T23:59:59-07:00","null","null","null","null","production","2101896","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","2Types of keycaps developed exclusively , Cherry switch,  Multi-pairing, Macro, All O/S support","[""iphone"",""bluetooth"",""keyboards"",""design"",""wireless""]","Penna - Typewriter style Retro Bluetooth Keyboard"
"null","Fashion & Wearables","/explore/fashion-wearables","/projects/putin-america-first","2018-09-14T23:59:59-07:00","USD","142","0.047333333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/brrgenohznjx2hccndcx.jpg","false","false","null","2018-08-15T11:42:19-07:00","null","null","null","null","concept","2408915","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Raising funds for causes that counter the Trump Administration through well-designed merch.","[""shirts"",""bottles"",""clothing"",""comedy"",""community""]","Putin America First"
"null","Phones & Accessories","/explore/phones-accessories","/projects/magni-cable","2015-09-24T23:59:59-07:00","USD","1255","0.104583333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/i6yaig1mhvwfszzrfxnr.jpg","false","false","null","2015-08-25T07:18:11-07:00","null","null","null","null","null","1396213","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","MAGNI CABLE, The World's Most Revolutionary Charging Cable.","[""other""]","Magni Cable"
"null","Health & Fitness","/explore/health-fitness","/projects/diabetes-not-all-sugar-is-sweet","2015-11-30T23:59:59-08:00","USD","415","0.166","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/dvjcktnhhc6dnmtojzh0.jpg","false","false","null","2015-10-01T10:13:41-07:00","null","null","null","null","null","1437844","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help raise funds for Caritas Clinic patients to pay for diabetes medications and supplies.","[""other""]","Diabetes: Not all sugar is sweet."
"null","Phones & Accessories","/explore/phones-accessories","/projects/ghostick-case","2016-10-03T23:59:59-07:00","USD","3069","0.1023","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/jdqswoetwyylo3vgqree.jpg","false","false","null","2016-08-04T04:17:00-07:00","null","null","null","null","prototype","1838403","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The Only Patented Mobile | Tablet Case on the market that can Virtually Stick Anywhere.","[""iphone""]","GHOSTICK CASE"
"null","Local Businesses","/explore/local-businesses","/projects/bizzy-bees-therapy-llc","2021-04-25T23:59:59-07:00","USD","525","0.02625","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/yvhpmgs0ceofrojouw3p.jpg","false","false","null","2021-02-24T00:00:00-08:00","null","null","null","null","null","2663225","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Social and play-based pediatric therapy clinic helping to combat the effects of the pandemic.","[""women"",""safety"",""babies"",""community"",""kids""]","Bizzy Bees Therapy LLC"
"null","Fashion & Wearables","/explore/fashion-wearables","/projects/fashion-envie-s-warm-bodies","2015-04-14T23:59:59-07:00","USD","205","0.136666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/mzjfymqxqmq0xszxiymt.jpg","false","false","null","2015-02-23T18:45:40-08:00","null","null","null","null","null","1144539","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","An annual eco-collective celebrating eco-friendly fashion and art.","[""other""]","Fashion Envie's WARM BODIES"
"null","Audio","/explore/audio","/projects/muve-most-affordable-waterproof-wireless-earbuds","2019-04-07T23:59:59-07:00","USD","85585","14.8296","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/bxqlhhg6h9adhlcmsk6p.jpg","false","false","null","2019-03-07T00:00:00-08:00","null","null","null","null","production","2466208","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Bluetooth 5 | Waterproof | HD Sound | Touch Control | Slim Design with Power On the Go","[""bluetooth"",""wireless"",""earbuds"",""headphones"",""smart phones""]","Muve - Most Affordable Waterproof Wireless Earbuds"
"null","Health & Fitness","/explore/health-fitness","/projects/page-papers-pilot-scale-tests-of-drinkable-book","2015-09-17T23:59:59-07:00","USD","10942","0.364733333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vdnr1ptltohxfcimawi8.jpg","false","false","null","2015-08-18T08:02:35-07:00","null","null","null","null","null","1398489","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Water filter papers for developing countries","[""other""]","pAge Papers: Pilot scale tests of Drinkable Book"
"null","Health & Fitness","/explore/health-fitness","/projects/beard-lab-a-re-introduction-to-better-beard-care","2017-01-06T23:59:59-08:00","GBP","329","0.658","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/jlvsozcj09yatvyjmx9k.jpg","false","false","null","2016-12-07T16:26:58-08:00","null","null","null","null","prototype","1979162","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Beard Lab need you! A rebranding, new products, better advertising & the best beard advice possible.","[""other""]","Beard Lab - A Re-Introduction To Better Beard Care"
"null","Local Businesses","/explore/local-businesses","/projects/make-it-up-boutique","2015-08-18T23:59:59-07:00","CAD","1101","0.01101","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/pbqgjbtsfow3rhfku0om.jpg","false","false","null","2015-06-19T21:33:40-07:00","null","null","null","null","null","1197783","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Trending Make it Up Boutique servicing solely to the face.","[""other""]","Make it Up Boutique"
"null","Travel & Outdoors","/explore/travel-outdoors","/projects/portable-painter-micro","2016-12-30T23:59:59-08:00","USD","43138","1.986875","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/omkvjwcq6q0kx8hhpkpw.jpg","true","false","null","2016-10-31T21:09:39-07:00","null","null","null","null","null","1843949","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A Credit Card Size Watercolor Palette
that's Perfect for Travel.","[""other"",""design"",""adventure""]","Portable Painter MICRO"
"null","Art","/explore/art","/projects/brigid-s-6-week-air","2016-06-21T23:59:59-07:00","USD","560","0.448","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/wwvmdinymtyuwbmwkr8f.jpg","false","false","null","2016-05-27T09:49:20-07:00","null","null","null","null","null","1765593","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","at the pajama factory","[""other""]","Brigid's 6-week AIR"
"null","Photography","/explore/photography","/projects/monochrome-sins-photo-book","2018-10-30T23:59:59-07:00","USD","140","0.28","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/pl2vpsxp9fkbxulrnpsu.jpg","false","false","null","2018-09-15T00:00:00-07:00","null","null","null","null","null","2418292","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help my 1st book come to life","[""books""]","Monochrome Sins Photo Book"
"null","Dance & Theater","/explore/dance-theater","/projects/flacc-2015","2015-10-24T23:59:59-07:00","USD","1190","0.14875","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/gxbnugqeucw7ikkc1r8i.jpg","false","false","null","2015-08-25T16:45:36-07:00","null","null","null","null","null","1387065","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The 2nd Annual Festival of Latin American Contemporary Choreographers needs your support!","[""other""]","FLACC 2015"
"null","Culture","/explore/culture","/projects/support-emerging-talent-at-raindance","2019-06-10T23:59:59-07:00","GBP","4693","0.539425287356","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/cvb4cozz4zpwxm22digv.jpg","false","false","null","2019-05-01T00:00:00-07:00","null","null","null","null","null","2498156","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help us give young audiences their first indie film experience. You Always Remember Your First!","[""community"",""festival"",""indie"",""vr"",""students""]","Support Emerging Talent at Raindance"
"null","Culture","/explore/culture","/projects/freedom-arts-for-youth-from-mosul-and-beyond","2017-08-20T23:59:59-07:00","USD","6305","0.6305","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/a1kxhypkq5w8rhz5vyxa.jpg","false","false","null","2017-06-21T11:38:23-07:00","null","null","null","null","null","2135032","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Hip Hop, Songwriting, and Orchestra for aspiring youth from Iraq, Syria, Lebanon and Egypt","[""other""]","Freedom: Arts for Youth from Mosul and Beyond"
"null","Travel & Outdoors","/explore/travel-outdoors","/projects/give-solar-panels-to-puerto-rico","2017-11-06T23:59:59-08:00","USD","12315","0.2463","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/jtqeruuir2cgepe5jgpt.jpg","false","false","null","2017-09-27T09:22:04-07:00","null","null","null","null","prototype","2082415","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The Vanopy powers your phone, tools, appliances. For RVs, Vans, Tinyhomes, Generators, Disaster Aid","[""camping""]","Give SOLAR PANELS to Puerto Rico"
